Country,Year,Type,Value,Sector,Department,Programme,Sub-Programme,Name,Notes,Changes
Kiribati,2008,aggr,70561.08,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Management of Mineral Resources,,Management of Mineral Resources,,
Kiribati,2008,aggr,27312.51,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Planning,,Planning,,
Kiribati,2008,aggr,689100.28,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Policy Resource and Development,,Policy Resource and Development,,
Kiribati,2008,aggr,4270962,Economic affairs ,Ministry of Labour & Human Resource Development,,,Ministry of Labour & Human Resource Development,,
Kiribati,2008,aggr,675405.09,Economic affairs ,Ministry of Labour & Human Resource Development,Fisheries Training Centre,,Fisheries Training Centre,,
Kiribati,2008,aggr,495483.32,Economic affairs ,Ministry of Labour & Human Resource Development,KIT Services,,KIT Services,,
Kiribati,2008,aggr,554372.42,Economic affairs ,Ministry of Labour & Human Resource Development,Labour Services,,Labour Services,,
Kiribati,2008,aggr,1929073.95,Economic affairs ,Ministry of Labour & Human Resource Development,Marine Training Centre,,Marine Training Centre,,
Kiribati,2008,aggr,616627.33,Economic affairs ,Ministry of Labour & Human Resource Development,Policy Development,,Policy Development,,
Kiribati,2008,aggr,2527186,Economic affairs ,Ministry of Public Works and Utilities,,,Ministry of Public Works and Utilities,,
Kiribati,2008,aggr,670325.15,Economic affairs ,Ministry of Public Works and Utilities,Civil Engineering Services,,Civil Engineering Services,,
Kiribati,2008,aggr,450557.19,Economic affairs ,Ministry of Public Works and Utilities,Construction Services,,Construction Services,,
Kiribati,2008,aggr,40914.13,Economic affairs ,Ministry of Public Works and Utilities,Electricity for Public Places,,Electricity for Public Places,,
Kiribati,2008,aggr,81096.75,Economic affairs ,Ministry of Public Works and Utilities,Energy Planning,,Energy Planning,,
Kiribati,2008,aggr,143137.08,Economic affairs ,Ministry of Public Works and Utilities,Joinery Services,,Joinery Services,,
Kiribati,2008,aggr,537369.46,Economic affairs ,Ministry of Public Works and Utilities,Policy Advice,,Policy Advice,,
Kiribati,2008,aggr,87891.4,Economic affairs ,Ministry of Public Works and Utilities,Public Works,,Public Works,,
Kiribati,2008,aggr,156899.44,Economic affairs ,Ministry of Public Works and Utilities,Technical and Design Services,,Technical and Design Services,,
Kiribati,2008,aggr,358995.74,Economic affairs ,Ministry of Public Works and Utilities,Water Supply,,Water Supply,,
Kiribati,2008,aggr,8080855,Economic affairs ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2008,aggr,122366.74,Economic affairs ,Other Government Expenses,Air Kiribati Subsidy,,Air Kiribati Subsidy,,
Kiribati,2008,aggr,5400288,Economic affairs ,Other Government Expenses,Copra Price Subsidy,,Copra Price Subsidy,,
Kiribati,2008,aggr,57705,Economic affairs ,Other Government Expenses,DBK,,DBK,,
Kiribati,2008,aggr,,Economic affairs ,Other Government Expenses,GoK W/Capital Guarantee Corp,,GoK W/Capital Guarantee Corp,,
Kiribati,2008,aggr,7240,Economic affairs ,Other Government Expenses,GoK Working Capital KMEL,,GoK Working Capital KMEL,,
Kiribati,2008,aggr,1036.1,Economic affairs ,Other Government Expenses,Gov. O/S Debts with KSCL,,Gov. O/S Debts with KSCL,,
Kiribati,2008,aggr,22750,Economic affairs ,Other Government Expenses,Int. Air Services Subsidy,,Int. Air Services Subsidy,,
Kiribati,2008,aggr,,Economic affairs ,Other Government Expenses,Kiritimati Maint. Contribution,,Kiritimati Maint. Contribution,,
Kiribati,2008,aggr,,Economic affairs ,Other Government Expenses,MLHRD,,MLHRD,,
Kiribati,2008,aggr,,Economic affairs ,Other Government Expenses,NA,,NA,,
Kiribati,2008,aggr,984025.7,Economic affairs ,Other Government Expenses,PUB,,PUB,,
Kiribati,2008,aggr,,Economic affairs ,Other Government Expenses,Subsidy to Betio Shipyard Ltd,,Subsidy to Betio Shipyard Ltd,,
Kiribati,2008,aggr,249860.94,Economic affairs ,Other Government Expenses,Subsidy to KHC,,Subsidy to KHC,,
Kiribati,2008,aggr,1218677.22,Economic affairs ,Other Government Expenses,Support Grants,,Support Grants,,
Kiribati,2008,aggr,0,Economic affairs ,Other Government Expenses,Village Banks Subsidy,,Village Banks Subsidy,,
Kiribati,2008,aggr,16905.01,Economic affairs ,Other Government Expenses,Volunt. Org. Grants,,Volunt. Org. Grants,,
Kiribati,2008,aggr,22080735.95,Education ,,,,Education ,,
Kiribati,2008,aggr,402914.22,Education ,Conducting and Provision of Exams,,,Conducting and Provision of Exams,,
Kiribati,2008,aggr,4923450.64,Education ,Junior Secondary Education,,,Junior Secondary Education,,
Kiribati,2008,aggr,1550121.54,Education ,KGV and EBS Secondary School,,,KGV and EBS Secondary School,,
Kiribati,2008,aggr,1164137.45,Education ,Policy Advice,,,Policy Advice,,
Kiribati,2008,aggr,6345521.61,Education ,Primary Education Services,,,Primary Education Services,,
Kiribati,2008,aggr,152815.2,Education ,Provision of Library and Archival Services,,,Provision of Library and Archival Services,,
Kiribati,2008,aggr,1457728.64,Education ,Support to Non-Formal Education,,,Support to Non-Formal Education,,
Kiribati,2008,aggr,397006.99,Education ,Teabike College Secondary School,,,Teabike College Secondary School,,
Kiribati,2008,aggr,849768,Education ,Teacher Training,,,Teacher Training,,
Kiribati,2008,aggr,618184.58,Education ,Teachers Training,,,Teachers Training,,
Kiribati,2008,aggr,3131464.7,Education ,Teaching Resources ,,,Teaching Resources ,,
Kiribati,2008,aggr,55197.85,Education ,Youth and Sport,,,Youth and Sport,,
Kiribati,2008,aggr,1032424.53,Education ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2008,aggr,1032424.53,Education ,Other Government Expenses,USP,,USP,,
Kiribati,2008,aggr,1274698.88,Environmental protection ,,,,Environmental protection ,,
Kiribati,2008,aggr,582886.27,Environmental protection ,Administration,,,Administration,,
Kiribati,2008,aggr,4209.74,Environmental protection ,Agriculture,,,Agriculture,,
Kiribati,2008,aggr,687602.87,Environmental protection ,Lands and Survey,,,Lands and Survey,,
Kiribati,2008,aggr,33525539.66,General public services ,,,,General public services ,,
Kiribati,2008,aggr,570816,General public services ,Contribution to the Development Fund,,,Contribution to the Development Fund,,
Kiribati,2008,aggr,563729.49,General public services ,Kiribati National Audit Office,,,Kiribati National Audit Office,,
Kiribati,2008,aggr,80264.1,General public services ,Kiribati National Audit Office,Audits of Local Government,,Audits of Local Government,,
Kiribati,2008,aggr,55075.59,General public services ,Kiribati National Audit Office,Audits of Statutory Authorities,,Audits of Statutory Authorities,,
Kiribati,2008,aggr,428389.8,General public services ,Kiribati National Audit Office,Government Audits,,Government Audits,,
Kiribati,2008,aggr,2462880.12,General public services ,Maneaba ni Maungatabu,,,Maneaba ni Maungatabu,,
Kiribati,2008,aggr,800025.04,General public services ,Maneaba ni Maungatabu,Administration and Support Services,,Administration and Support Services,,
Kiribati,2008,aggr,128241.37,General public services ,Maneaba ni Maungatabu,Parliamentary Committees,,Parliamentary Committees,,
Kiribati,2008,aggr,1534613.71,General public services ,Maneaba ni Maungatabu,Parliamentary Meetings,,Parliamentary Meetings,,
Kiribati,2008,aggr,617202.88,General public services ,Ministry of Environment Lands and Agriculture Development,,,Ministry of Environment Lands and Agriculture Development,,
Kiribati,2008,aggr,100,General public services ,Ministry of Environment Lands and Agriculture Development,Environment,,Environment,,
Kiribati,2008,aggr,617102.88,General public services ,Ministry of Environment Lands and Agriculture Development,Land Adminstration,,Land Adminstration,,
Kiribati,2008,aggr,2983940.33,General public services ,Ministry of Finance and Economic Development,,,Ministry of Finance and Economic Development,,
Kiribati,2008,aggr,915697.81,General public services ,Ministry of Finance and Economic Development,Administration Policy Advice and Support Services,,Administration Policy Advice and Support Services,,
Kiribati,2008,aggr,495287.87,General public services ,Ministry of Finance and Economic Development,Customs & Border Management,,Customs & Border Management,,
Kiribati,2008,aggr,329619.25,General public services ,Ministry of Finance and Economic Development,Economic Planning & Budget Management,,Economic Planning & Budget Management,,
Kiribati,2008,aggr,97891.16,General public services ,Ministry of Finance and Economic Development,Internal Audit,,Internal Audit,,
Kiribati,2008,aggr,,General public services ,Ministry of Finance and Economic Development,IT,,IT,,
Kiribati,2008,aggr,,General public services ,Ministry of Finance and Economic Development,NA,,NA,,
Kiribati,2008,aggr,637367.05,General public services ,Ministry of Finance and Economic Development,Rec. Acct. Transactions & Fin. Rpts.,,Rec. Acct. Transactions & Fin. Rpts.,,
Kiribati,2008,aggr,202373.83,General public services ,Ministry of Finance and Economic Development,Statistical Services,,Statistical Services,,
Kiribati,2008,aggr,305703.36,General public services ,Ministry of Finance and Economic Development,Taxation Administration,,Taxation Administration,,
Kiribati,2008,aggr,1072914.3,General public services ,Ministry of Foreign Affairs and Immigration,,,Ministry of Foreign Affairs and Immigration,,
Kiribati,2008,aggr,227385.66,General public services ,Ministry of Foreign Affairs and Immigration,Immigration Services,,Immigration Services,,
Kiribati,2008,aggr,230670.57,General public services ,Ministry of Foreign Affairs and Immigration,Kiribati High Commission,,Kiribati High Commission,,
Kiribati,2008,aggr,614858.07,General public services ,Ministry of Foreign Affairs and Immigration,Policy Development,,Policy Development,,
Kiribati,2008,aggr,4837801.61,General public services ,Ministry of Internal and Social Affairs,,,Ministry of Internal and Social Affairs,,
Kiribati,2008,aggr,1390156.81,General public services ,Ministry of Internal and Social Affairs,Assistance to Local Governments,,Assistance to Local Governments,,
Kiribati,2008,aggr,180936.02,General public services ,Ministry of Internal and Social Affairs,Civil Registration,,Civil Registration,,
Kiribati,2008,aggr,2457.8,General public services ,Ministry of Internal and Social Affairs,Land Adminstration,,Land Adminstration,,
Kiribati,2008,aggr,,General public services ,Ministry of Internal and Social Affairs,NA,,NA,,
Kiribati,2008,aggr,1588500.49,General public services ,Ministry of Internal and Social Affairs,Policy Development,,Policy Development,,
Kiribati,2008,aggr,1675750.49,General public services ,Ministry of Internal and Social Affairs,Promoting Rural Development,,Promoting Rural Development,,
Kiribati,2008,aggr,3463385.57,General public services ,Ministry of Line and Phoenix Island Development,,,Ministry of Line and Phoenix Island Development,,
Kiribati,2008,aggr,756877.05,General public services ,Ministry of Line and Phoenix Island Development,Administration & Policy Development,,Administration & Policy Development,,
Kiribati,2008,aggr,,General public services ,Ministry of Line and Phoenix Island Development,Civil Engineering,,Civil Engineering,,
Kiribati,2008,aggr,222525.8,General public services ,Ministry of Line and Phoenix Island Development,Civil Unit,,Civil Unit,,
Kiribati,2008,aggr,1025625.52,General public services ,Ministry of Line and Phoenix Island Development,Development Planning Unit,,Development Planning Unit,,
Kiribati,2008,aggr,515060.37,General public services ,Ministry of Line and Phoenix Island Development,Electricity Distribution,,Electricity Distribution,,
Kiribati,2008,aggr,46093,General public services ,Ministry of Line and Phoenix Island Development,Electricity Generation,,Electricity Generation,,
Kiribati,2008,aggr,175140.27,General public services ,Ministry of Line and Phoenix Island Development,Finance Management,,Finance Management,,
Kiribati,2008,aggr,,General public services ,Ministry of Line and Phoenix Island Development,Housing,,Housing,,
Kiribati,2008,aggr,125026.55,General public services ,Ministry of Line and Phoenix Island Development,Information Technology,,Information Technology,,
Kiribati,2008,aggr,72985.79,General public services ,Ministry of Line and Phoenix Island Development,IT Services,,IT Services,,
Kiribati,2008,aggr,,General public services ,Ministry of Line and Phoenix Island Development,Public Works Development,,Public Works Development,,
Kiribati,2008,aggr,364016.97,General public services ,Ministry of Line and Phoenix Island Development,Solar Salt Unit,,Solar Salt Unit,,
Kiribati,2008,aggr,160034.25,General public services ,Ministry of Line and Phoenix Island Development,Water Supply,,Water Supply,,
Kiribati,2008,aggr,1930536.41,General public services ,Office of Te Beretitenti,,,Office of Te Beretitenti,,
Kiribati,2008,aggr,1826173.17,General public services ,Office of Te Beretitenti,Administration and Policy Development,,Administration and Policy Development,,
Kiribati,2008,aggr,,General public services ,Office of Te Beretitenti,Land Grievances Registration Tribunal,,Land Grievances Registration Tribunal,,
Kiribati,2008,aggr,104363.24,General public services ,Office of Te Beretitenti,Support to the Beretitenti,,Support to the Beretitenti,,
Kiribati,2008,aggr,4729558.74,General public services ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2008,aggr,,General public services ,Other Government Expenses,25th Ann. Indp. - OB,,25th Ann. Indp. - OB,,
